Year,Age,Total,mx,ax,qx,lx,dx,Lx,Tx,ex
1921,0,131010.2617,0.068443875,0.278537407,0.065223175,1.00E+05,6522.317469,95294.39193,6097255.97,60.9725597
1921,1,121712.075,0.013224736,0.5,0.013137863,93477.68253,1228.096998,92863.63403,6001961.578,64.20742808
1921,2,116481.8983,0.005915511,0.5,0.005898066,92249.58553,544.0941792,91977.53844,5909097.944,64.05555006
1921,3,116965.84,0.0035542,0.5,0.003547895,91705.49135,325.3614665,91542.81062,5817120.406,63.43262895
1921,4,118791.6483,0.003254353,0.5,0.003249067,91380.12989,296.9001239,91231.67983,5725577.595,62.65670231
1921,5,120363.5217,0.002512805,0.5,0.002509651,91083.22976,228.5871531,90968.93619,5634345.916,61.85931186
1921,6,122323.15,0.002349596,0.5,0.002346839,90854.64261,213.2212249,90748.032,5543376.979,61.01368978
1921,7,121669.9383,0.00186858,0.5,0.001866836,90641.42139,169.2126435,90556.81506,5452628.947,60.15603974
1921,8,118281.575,0.001651398,0.5,0.001650036,90472.20874,149.2823956,90397.56754,5362072.132,59.26761607
1921,9,114842.9717,0.001395384,0.5,0.001394411,90322.92635,125.9472584,90259.95272,5271674.565,58.36474501
1921,10,111770.9917,0.001379964,0.5,0.001379013,90196.97909,124.3828067,90134.78768,5181414.612,57.4455449
1921,11,108794.8717,0.001639232,0.5,0.001637889,90072.59628,147.5289361,89998.83181,5091279.824,56.52418199
1921,12,106136.1767,0.001387463,0.5,0.001386501,89925.06735,124.6811931,89862.72675,5001280.993,55.61609393
1921,13,104039.2817,0.001482421,0.5,0.001481323,89800.38615,133.0233662,89733.87447,4911418.266,54.69261855
1921,14,101716.9367,0.001624705,0.5,0.001623386,89667.36279,145.564749,89594.58041,4821684.391,53.77301441
1921,15,99393.53167,0.001531387,0.5,0.001530216,89521.79804,136.9876611,89453.30421,4732089.811,52.85963771
1921,16,96617.975,0.001917863,0.5,0.001916025,89384.81038,171.2635542,89299.1786,4642636.507,51.93988204
1921,17,93174.705,0.002343447,0.5,0.002340705,89213.54682,208.8225527,89109.13555,4553337.328,51.03863136
1921,18,91686.905,0.002523261,0.5,0.002520082,89004.72427,224.299175,88892.57468,4464228.193,50.1572049
1921,19,91992.96667,0.002308003,0.5,0.002305342,88780.42509,204.6692573,88678.09047,4375335.618,49.28266128
1921,20,92579.89,0.002736555,0.5,0.002732816,88575.75584,242.0612579,88454.72521,4286657.527,48.39538186
1921,21,91993.82333,0.002896281,0.5,0.002892093,88333.69458,255.4692817,88205.95994,4198202.802,47.52662981
1921,22,89799.42333,0.002933538,0.5,0.002929241,88078.2253,258.0023707,87949.22411,4109996.842,46.66302969
1921,23,88799.27167,0.003248,0.5,0.003242733,87820.22293,284.7775713,87677.83414,4022047.618,45.79864961
1921,24,89575.62833,0.003387863,0.5,0.003382134,87535.44535,296.0566389,87387.41704,3934369.784,44.94601893
1921,25,90708.86,0.003444426,0.5,0.003438505,87239.38872,299.9730437,87089.40219,3846982.367,44.09685148
1921,26,91665.79167,0.003572652,0.5,0.003566282,86939.41567,310.0504508,86784.39045,3759892.965,43.24727669
1921,27,92649.11667,0.003761396,0.5,0.003754335,86629.36522,325.2356621,86466.74739,3673108.574,42.40027114
1921,28,93660.225,0.003838663,0.5,0.003831309,86304.12956,330.6577899,86138.80066,3586641.827,41.55817161
1921,29,93792.545,0.00412165,0.5,0.004113173,85973.47177,353.6237638,85796.65989,3500503.026,40.71608316
1921,30,92665.98333,0.003944705,0.5,0.00393694,85619.84801,337.0802312,85451.30789,3414706.366,39.88218206
1921,31,91618.795,0.003925068,0.5,0.00391738,85282.76777,334.0850091,85115.72527,3329255.059,39.03784018
1921,32,90863.22167,0.00441983,0.5,0.004410084,84948.68277,374.6308407,84761.36734,3244139.333,38.18940127
1921,33,88869.62833,0.004778123,0.5,0.004766735,84574.05192,403.1420771,84372.48089,3159377.966,37.35635096
1921,34,86093.15167,0.004606522,0.5,0.004595936,84170.90985,386.8441477,83977.48777,3075005.485,36.53287686
1921,35,83868.815,0.005123597,0.5,0.005110505,83784.0657,428.1788708,83569.97626,2991027.997,35.6992463
1921,36,81549.10167,0.005059896,0.5,0.005047127,83355.88683,420.7077767,83145.53294,2907458.021,34.88005625
1921,37,78116.19333,0.00546148,0.5,0.005446606,82935.17905,451.7152755,82709.32141,2824312.488,34.05445699
1921,38,74864.44167,0.006247158,0.5,0.006227705,82483.46378,513.6827068,82226.62242,2741603.167,33.23821577
1921,39,73210.50833,0.006170562,0.5,0.006151583,81969.78107,504.2439036,81717.65912,2659376.544,32.44337742
1921,40,72190.24167,0.006604909,0.5,0.006583169,81465.53717,536.3013747,81197.38648,2577658.885,31.64109604
1921,41,70118.215,0.005299764,0.5,0.005285757,80929.23579,427.7723139,80715.34963,2496461.499,30.84746166
1921,42,66665.37167,0.006761531,0.5,0.006738749,80501.46348,542.4791735,80230.22389,2415746.149,30.00872338
1921,43,63275.54333,0.007060706,0.5,0.007035867,79958.9843,562.5807609,79677.69392,2335515.925,29.20892437
1921,44,60913.25,0.006807714,0.5,0.00678462,79396.40354,538.6744569,79127.06631,2255838.231,28.4123478
1921,45,59287.5,0.008600295,0.5,0.008563471,78857.72909,675.2958748,78520.08115,2176711.165,27.60301609
1921,46,57982.56167,0.007359627,0.5,0.007332644,78182.43321,573.283933,77895.79125,2098191.084,26.8371167
1921,47,56628.83333,0.008615046,0.5,0.008578096,77609.14928,665.7387007,77276.27993,2020295.292,26.03166394
1921,48,55496.145,0.009133968,0.5,0.009092443,76943.41058,699.6035545,76593.6088,1943019.013,25.25257196
1921,49,54969.905,0.008619262,0.5,0.008582275,76243.80702,654.3453433,75916.63435,1866425.404,24.47969844
1921,50,54502.685,0.011230272,0.5,0.011167565,75589.46168,844.150228,75167.38657,1790508.769,23.68728034
1921,51,53269.54833,0.009233606,0.5,0.009191172,74745.31145,686.996997,74401.81295,1715341.383,22.94915025
1921,52,51345.95,0.011159011,0.5,0.011097094,74058.31446,821.832099,73647.39841,1640939.57,22.15739829
1921,53,49237.44667,0.011760155,0.5,0.011691409,73236.48236,856.2376337,72808.36354,1567292.171,21.40042942
1921,54,47291.46667,0.013449995,0.5,0.013360148,72380.24472,967.0107993,71896.73932,1494483.808,20.64767553
1921,55,46117.02,0.01340221,0.5,0.013312998,71413.23392,950.7242752,70937.87179,1422587.069,19.92049639
1921,56,45334.93167,0.016396848,0.5,0.016263513,70462.50965,1145.967954,69889.52567,1351649.197,19.18252988
1921,57,44111.53,0.015306656,0.5,0.015190399,69316.54169,1052.945895,68790.06875,1281759.671,18.49139671
1921,58,42454.65333,0.018075757,0.5,0.017913854,68263.5958,1222.864077,67652.16376,1212969.602,17.76890872
1921,59,40594.41,0.017793337,0.5,0.017636431,67040.73172,1182.359245,66449.5521,1145317.439,17.08390421
1921,60,38767.10167,0.024294052,0.5,0.024002494,65858.37248,1580.765157,65067.9899,1078867.887,16.38163602
1921,61,36537.53667,0.019632139,0.5,0.019441302,64277.60732,1249.640367,63652.78714,1013799.897,15.77220962
1921,62,33799.16,0.023889351,0.5,0.023607369,63027.96695,1487.924457,62284.00472,950147.1095,15.07500806
1921,63,31519.285,0.027396243,0.5,0.027026037,61540.0425,1663.183486,60708.45075,887863.1048,14.4274048
1921,64,29701.24167,0.027116711,0.5,0.026753972,59876.85901,1601.943785,59075.88712,827154.654,13.8142626
1921,65,27369.64167,0.036456086,0.5,0.035803459,58274.91522,2086.443517,57231.69347,768078.7669,13.18026399
1921,66,24360.77167,0.031170605,0.5,0.030692257,56188.47171,1724.551028,55326.19619,710847.0734,12.65111956
1921,67,21133.995,0.035692258,0.5,0.035066457,54463.92068,1909.856753,53508.9923,655520.8772,12.03587382
1921,68,18443.33167,0.040841319,0.5,0.040024003,52554.06393,2103.424006,51502.35192,602011.8849,11.45509671
1921,69,16749.76167,0.042042986,0.5,0.041177376,50450.63992,2077.424987,49411.92743,550509.533,10.91184441
1921,70,15631.585,0.051199542,0.5,0.049921562,48373.21493,2414.866444,47165.78171,501097.6056,10.35898909
1921,71,14496.145,0.043531573,0.5,0.042604258,45958.34849,1958.021345,44979.33782,453931.8239,9.877026456
1921,72,13106.52,0.057852885,0.5,0.056226454,44000.32714,2473.982376,42763.33596,408952.4861,9.294305579
1921,73,11801.33333,0.06518416,0.5,0.063126729,41526.34477,2621.422296,40215.63362,366189.1501,8.818237005
1921,74,10801.17333,0.068807339,0.5,0.066518847,38904.92247,2587.910586,37610.96718,325973.5165,8.378721657
1921,75,9936.85,0.078219959,0.5,0.075275919,36317.01189,2733.796459,34950.11366,288362.5493,7.940150754
1921,76,9148.455,0.086050595,0.5,0.082500967,33583.21543,2770.64774,32197.89156,253412.4357,7.545806214
1921,77,8221.688333,0.087592715,0.5,0.083917437,30812.56769,2585.711695,29519.71184,221214.5441,7.179360913
1921,78,7156.081667,0.108885007,0.5,0.103263105,28226.85599,2914.792787,26769.4596,191694.8323,6.791221534
1921,79,6247.76,0.104682318,0.5,0.099475647,25312.06321,2517.933876,24053.09627,164925.3727,6.515682713
1921,80,6028.76,0.124761974,0.5,0.117436189,22794.12933,2676.855677,21455.70149,140872.2764,6.180199926
1921,81,5236.38,0.103867557,0.5,0.098739635,20117.27365,1986.372258,19124.08752,119416.5749,5.936021797
1921,82,4321.8,0.125607386,0.5,0.118184935,18130.90139,2142.79941,17059.50169,100292.4874,5.531577564
1921,83,3604.703333,0.135295461,0.5,0.126722942,15988.10198,2026.059317,14975.07233,83232.98568,5.205932872
1921,84,3154.473333,0.155572721,0.5,0.144344674,13962.04267,2015.3465,12954.36942,68257.91336,4.888819995
1921,85,2647.861667,0.19102584,0.5,0.174371143,11946.69617,2083.159069,10905.11663,55303.54394,4.629191466
1921,86,2160.041667,0.176644741,0.5,0.162309207,9863.537098,1600.942882,9063.065657,44398.42731,4.501268345
1921,87,1758.398333,0.198777486,0.5,0.180807278,8262.594216,1493.937168,7515.625632,35335.36165,4.276545686
1921,88,1385.921667,0.21246511,0.5,0.192061886,6768.657047,1300.001035,6118.65653,27819.73602,4.110082078
1921,89,1064.765,0.208975246,0.5,0.189205603,5468.656012,1034.700356,4951.305834,21701.07949,3.968265593
1921,90,806.485,0.222318197,0.5,0.200077736,4433.955656,887.1358092,3990.387752,16749.77366,3.777614156
1921,91,603.945,0.236276835,0.5,0.211312689,3546.819847,749.4880381,3172.075828,12759.3859,3.597415841
1921,92,450.5866667,0.250844904,0.5,0.22288955,2797.331809,623.4960288,2485.583795,9587.310076,3.427305279
1921,93,334.2216667,0.266011216,0.5,0.234783671,2173.83578,510.3811452,1918.645208,7101.726282,3.266910199
1921,94,248.3166667,0.281759367,0.5,0.246966767,1663.454635,410.8180132,1458.045628,5183.081074,3.115853577
1921,95,173.79,0.298067519,0.5,0.259407103,1252.636622,324.9428376,1090.165203,3725.035446,2.973755821
1921,96,111.1083333,0.314908278,0.5,0.272069767,927.6937843,252.3974316,801.4950685,2634.870243,2.840237034
1921,97,66.59833333,0.332248664,0.5,0.284917015,675.2963527,192.4034211,579.0946422,1833.375174,2.714919408
1921,98,43.31333333,0.350050205,0.5,0.297908704,482.8929316,143.8580073,410.963928,1254.280532,2.597429885
1921,99,31.77166667,0.368269145,0.5,0.311002781,339.0349243,105.4408042,286.3145223,843.3166038,2.487403342
1921,100,26.28,0.386856775,0.5,0.324155835,233.5941202,75.72089701,195.7336717,557.0020816,2.384486738
1921,101,20.33333333,0.4057599,0.5,0.337323687,157.8732232,53.25437771,131.2460343,361.2684099,2.288345057
1921,102,10.43166667,0.424921408,0.5,0.350462004,104.6188454,36.66493022,86.28638034,230.0223756,2.198670561
1921,103,4.713333333,0.444280963,0.5,0.363526918,67.95391523,24.70307739,55.60237654,143.7359953,2.115198142
1921,104,3.25,0.463775779,0.5,0.376475638,43.25083785,16.28288677,35.10939446,88.13361873,2.037732056
1921,105,1.96,0.483341472,0.5,0.389267024,26.96795108,10.49773406,21.71908405,53.02422426,1.966194025
1921,106,1.23,0.502912958,0.5,0.401862123,16.47021702,6.618756383,13.16083883,31.30514022,1.900712066
1921,107,1,0.522425371,0.5,0.41422464,9.851460637,4.080717737,7.811101768,18.14430139,1.84178794
1921,108,0.73,0.541814979,0.5,0.426321336,5.770742899,2.460190822,4.540647489,10.33319962,1.790618608
1921,109,0.5,0.561020061,0.5,0.438122348,3.310552078,1.45042685,2.585338653,5.792552131,1.749723912
1921,110,1.23,0.579981732,1.724192237,1,1.860125228,1.860125228,3.207213478,3.207213478,1.724192237
1922,0,132175.6167,0.05491845,0.231156904,0.052693536,1.00E+05,5269.353552,95948.6939,6283124.84,62.8312484
1922,1,127543.0717,0.009842479,0.5,0.009794279,94730.64645,927.8183786,94266.73726,6187176.146,65.31335295
1922,2,120787.6683,0.004276596,0.5,0.00426747,93802.82807,400.300791,93602.67767,6092909.409,64.95443191
1922,3,116106.8817,0.003078026,0.5,0.003073296,93402.52728,287.0536277,93259.00046,5999306.732,64.23066812
1922,4,116714.77,0.002290027,0.5,0.002287408,93115.47365,212.9930891,93008.97711,5906047.731,63.42713514
1922,5,118545.68,0.001942205,0.5,0.001940321,92902.48056,180.260601,92812.35026,5813038.754,62.57140519
1922,6,120216.5083,0.00167373,0.5,0.001672331,92722.21996,155.0622132,92644.68885,5720226.404,61.69207776
1922,7,122268.6017,0.001694711,0.5,0.001693277,92567.15775,156.7418067,92488.78684,5627581.715,60.79458257
1922,8,121664.4083,0.001645592,0.5,0.001644239,92410.41594,151.944839,92334.44352,5535092.928,59.89685115
1922,9,118341.9383,0.001336551,0.5,0.001335658,92258.4711,123.225775,92196.85821,5442758.484,58.99467463
1922,10,114940.1683,0.001306332,0.5,0.001305479,92135.24533,120.2806401,92075.10501,5350561.626,58.07290801
1922,11,111813.355,0.001271226,0.5,0.001270418,92014.96469,116.8974777,91956.51595,5258486.521,57.14816649
1922,12,108888.805,0.001149154,0.5,0.001148494,91898.06721,105.5443832,91845.29502,5166530.005,56.22022489
1922,13,106210.7217,0.001404378,0.5,0.001403393,91792.52283,128.8209422,91728.11235,5074684.71,55.28429282
1922,14,104108.93,0.001653749,0.5,0.001652382,91663.70188,151.4634798,91587.97014,4982956.598,54.36128473
1922,15,101812.505,0.001533898,0.5,0.001532723,91512.2384,140.262867,91442.10697,4891368.628,53.45043147
1922,16,99534.47,0.001609292,0.5,0.001607998,91371.97554,146.9259418,91298.51257,4799926.521,52.53171438
1922,17,96716.42167,0.001873518,0.5,0.001871765,91225.04959,170.7518598,91139.67366,4708628.008,51.61551601
1922,18,93239.695,0.001986171,0.5,0.001984201,91054.29774,180.670006,90963.96273,4617488.335,50.71137167
1922,19,91824.67333,0.002736519,0.5,0.00273278,90873.62773,248.3376548,90749.4589,4526524.372,49.81119919
1922,20,92100.865,0.002608553,0.5,0.002605155,90625.29007,236.0929539,90507.2436,4435774.913,48.94632513
1922,21,92749.76833,0.002514831,0.5,0.002511673,90389.19712,227.0280935,90275.68307,4345267.669,48.07286499
1922,22,92161.49167,0.002932678,0.5,0.002928384,90162.16903,264.0294733,90030.15429,4254991.986,47.19265333
1922,23,89963.07667,0.002815044,0.5,0.002811087,89898.13955,252.7115022,89771.7838,4164961.832,46.32978894
1922,24,88950.94667,0.003207161,0.5,0.003202026,89645.42805,287.0470106,89501.90455,4075190.048,45.45898365
1922,25,89698.495,0.003046762,0.5,0.003042128,89358.38104,271.8396382,89222.46122,3985688.144,44.60340594
1922,26,90848.02167,0.003614278,0.5,0.003607758,89086.5414,321.4027014,88925.84005,3896465.682,43.73798355
1922,27,91699.35167,0.00325324,0.5,0.003247957,88765.1387,288.3053377,88620.98603,3807539.842,42.89454056
1922,28,92697.25667,0.003552856,0.5,0.003546556,88476.83336,313.7880221,88319.93935,3718918.856,42.03268488
1922,29,93699.18333,0.003664386,0.5,0.003657685,88163.04534,322.4726199,88001.80903,3630598.917,41.18050713
1922,30,93804.88833,0.00382027,0.5,0.003812987,87840.57272,334.9349331,87673.10525,3542597.108,40.32984984
1922,31,92684.28667,0.003099662,0.5,0.003094866,87505.63779,270.8182142,87370.22868,3454924.003,39.48230183
1922,32,91604.96167,0.004097922,0.5,0.004089543,87234.81957,356.75053,87056.44431,3367553.774,38.60332136
1922,33,90806.72,0.003957526,0.5,0.003949711,86878.06904,343.1432605,86706.49741,3280497.33,37.7597864
1922,34,88839.90333,0.004236722,0.5,0.004227766,86534.92578,365.8494489,86352.00106,3193790.832,36.90753535
1922,35,86038.06333,0.004316578,0.5,0.004307282,86169.07633,371.1544692,85983.4991,3107438.831,36.06211141
1922,36,83758.78167,0.004326352,0.5,0.004317014,85797.92187,370.3908184,85612.72646,3021455.332,35.21595007
1922,37,81488.90667,0.004864589,0.5,0.004852785,85427.53105,414.5614515,85220.25032,2935842.606,34.3664691
1922,38,77943.74833,0.005266105,0.5,0.005252276,85012.9696,446.5115763,84789.71381,2850622.355,33.53161722
1922,39,74686.76667,0.005428271,0.5,0.005413578,84566.45802,457.8070903,84337.55447,2765832.642,32.70602443
1922,40,73003.66333,0.005443699,0.5,0.005428923,84108.65093,456.6193653,83880.34125,2681495.087,31.88132323
1922,41,71929.72667,0.004801492,0.5,0.004789992,83652.03156,400.6925909,83451.68527,2597614.746,31.05261997
1922,42,69912.46,0.006644023,0.5,0.006622025,83251.33897,551.2924204,82975.69276,2514163.061,30.19967116
1922,43,66391.44167,0.005820328,0.5,0.00580344,82700.04655,479.9447198,82460.07419,2431187.368,29.39765416
1922,44,63037.05333,0.006352296,0.5,0.006332184,82220.10183,520.6327889,81959.78544,2348727.294,28.5663389
1922,45,60657.295,0.008615287,0.5,0.008578335,81699.46904,700.8453747,81349.04636,2266767.508,27.74519265
1922,46,59005.08167,0.007041088,0.5,0.007016387,80998.62367,568.3176874,80714.46483,2185418.462,26.98093329
1922,47,57704.31,0.008414276,0.5,0.008379024,80430.30598,673.9275002,80093.34223,2104703.997,26.16804663
1922,48,56330.22667,0.008157432,0.5,0.008124295,79756.37848,647.9643804,79432.39629,2024610.655,25.38493715
1922,49,55203.28667,0.008849654,0.5,0.008810669,79108.4141,696.9980167,78759.91509,1945178.258,24.58876569
1922,50,54548.99,0.011213407,0.5,0.011150887,78411.41608,874.3568249,77974.23767,1866418.343,23.8028904
1922,51,54126.57333,0.008433935,0.5,0.008398519,77537.05926,651.1964418,77211.46104,1788444.106,23.0656685
1922,52,52881.70833,0.011831501,0.5,0.011761921,76885.86282,904.3254209,76433.70011,1711232.645,22.25679185
1922,53,50956.625,0.010785447,0.5,0.010727596,75981.5374,815.0992718,75573.98776,1634798.945,21.51573923
1922,54,48833.27167,0.012525681,0.5,0.012447723,75166.43812,935.6510186,74698.61262,1559224.957,20.74363234
1922,55,46882.13667,0.013516875,0.5,0.013426136,74230.78711,996.632621,73732.4708,1484526.344,19.99879568
1922,56,45675.26833,0.014706646,0.5,0.014599293,73234.15449,1069.166852,72699.57106,1410793.873,19.26415186
1922,57,44852.92333,0.015177383,0.5,0.015063074,72164.98763,1087.026554,71621.47436,1338094.302,18.54215384
1922,58,43607.225,0.017218018,0.5,0.017071053,71077.96108,1213.375675,70471.27324,1266472.828,17.81808044
1922,59,41879.68667,0.017258964,0.5,0.017111302,69864.5854,1195.474035,69266.84839,1196001.555,17.11885282
1922,60,39956.61833,0.021472288,0.5,0.021244207,68669.11137,1458.820798,67939.70097,1126734.706,16.40817369
1922,61,38129.45833,0.018011009,0.5,0.017850258,67210.29057,1199.721025,66610.43006,1058795.005,15.75346567
1922,62,35932.08833,0.024518196,0.5,0.024221266,66010.56955,1598.859535,65211.13978,992184.5753,15.03069254
1922,63,33132.60667,0.025230131,0.5,0.024915816,64411.71001,1604.870325,63609.27485,926973.4355,14.39138063
1922,64,30827.47333,0.029747167,0.5,0.029311204,62806.83969,1840.944118,61886.36763,863364.1607,13.74633981
1922,65,28901.94833,0.034153061,0.5,0.033579637,60965.89557,2047.212652,59942.28924,801477.7931,13.14633018
1922,66,26605.37833,0.030929461,0.5,0.030458429,58918.68292,1794.570531,58021.39765,741535.5038,12.58574474
1922,67,23632.6,0.035541582,0.5,0.034921008,57124.11239,1994.831611,56126.69658,683514.1062,11.96542191
1922,68,20432.46167,0.043116195,0.5,0.042206307,55129.28077,2326.803362,53965.87909,627387.4096,11.38029375
1922,69,17804.08167,0.040483975,0.5,0.039680758,52802.47741,2095.242315,51754.85626,573421.5305,10.85974671
1922,70,16124.6,0.051653995,0.5,0.050353514,50707.2351,2553.287495,49430.59135,521666.6742,10.2878154
1922,71,14973.755,0.042854982,0.5,0.041955971,48153.9476,2020.345617,47143.77479,472236.0829,9.806798952
1922,72,13874.54167,0.060607407,0.5,0.058824798,46133.60199,2713.799827,44776.70207,425092.3081,9.214374985
1922,73,12375.32333,0.060912348,0.5,0.059112022,43419.80216,2566.632294,42136.48601,380315.606,8.759035903
1922,74,11123.83167,0.064526327,0.5,0.062509571,40853.16986,2553.714103,39576.31281,338179.12,8.277916282
1922,75,10071.87667,0.080407061,0.5,0.077299354,38299.45576,2960.523186,36819.19417,298602.8072,7.79652873
1922,76,9196.47,0.083162344,0.5,0.079842403,35338.93258,2821.545301,33928.15992,261783.613,7.407796273
1922,77,8446.668333,0.086515768,0.5,0.082928459,32517.38727,2696.616804,31169.07887,227855.4531,7.007188222
1922,78,7497.301667,0.112556495,0.5,0.106559513,29820.77047,3177.686769,28231.92709,196686.3742,6.595616784
1922,79,6447.8,0.104178169,0.5,0.099020293,26643.0837,2638.205951,25323.98073,168454.4471,6.32263326
1922,80,6107.878333,0.11685236,0.5,0.110401994,24004.87775,2650.186359,22679.78457,143130.4664,5.962557607
1922,81,5388.346667,0.101248126,0.5,0.096369509,21354.69139,2057.941135,20325.72082,120450.6819,5.640478696
1922,82,4662.583333,0.142772783,0.5,0.133259844,19296.75026,2571.481927,18011.00929,100124.961,5.18869549
1922,83,3773.041667,0.131064018,0.5,0.12300336,16725.26833,2057.264209,15696.63622,82113.95174,4.90957455
1922,84,3102.803333,0.172921047,0.5,0.159159991,14668.00412,2334.559398,13500.72442,66417.31551,4.528040418
1922,85,2646.235,0.186498932,0.5,0.170591377,12333.44472,2103.979315,11281.45506,52916.59109,4.290495663
1922,86,2181.01,0.222598704,0.5,0.200304899,10229.46541,2049.012033,9204.95939,41635.13603,4.070118464
1922,87,1764.798333,0.205326577,0.5,0.186209679,8180.453374,1523.279593,7418.813577,32430.17663,3.964349548
1922,88,1425.726667,0.226775586,0.5,0.203680683,6657.17378,1355.937701,5979.20493,25011.36306,3.757054252
1922,89,1115.756667,0.218013486,0.5,0.196584455,5301.23608,1042.140603,4780.165778,19032.15813,3.590135931
1922,90,842.1833333,0.265061052,0.5,0.234043185,4259.095477,996.8122716,3760.689341,14251.99235,3.346248617
1922,91,636.4,0.264918669,0.5,0.23393217,3262.283205,763.1529887,2880.706711,10491.30301,3.215938761
1922,92,481.3566667,0.2835179,0.5,0.248316775,2499.130216,620.5759554,2188.842239,7610.596298,3.045298019
1922,93,346.5,0.302895044,0.5,0.263055883,1878.554261,494.1647494,1631.471886,5421.754059,2.886131198
1922,94,256.6283333,0.323010431,0.5,0.27809641,1384.389512,384.9937533,1191.892635,3790.282173,2.737872644
1922,95,189.6533333,0.34381458,0.5,0.293380358,999.3957583,293.2030851,852.7942157,2598.389538,2.599960542
1922,96,129.845,0.365248301,0.5,0.30884563,706.1926732,218.1045209,597.1404127,1745.595322,2.471840035
1922,97,79.68166667,0.387243042,0.5,0.324426994,488.0881523,158.348972,408.9136663,1148.454909,2.352966168
1922,98,44.61666667,0.409721521,0.5,0.340057154,329.7391803,112.1301671,273.6740967,739.5412431,2.242806701
1922,99,30.105,0.432598617,0.5,0.355667897,217.6090132,77.39653999,178.9107432,465.8671464,2.140844902
1922,100,22.87333333,0.455782524,0.5,0.371191276,140.2124732,52.04564676,114.1896498,286.9564033,2.046582567
1922,101,18.82833333,0.479176132,0.5,0.386560782,88.16682641,34.08183737,71.12590772,172.7667535,1.959543748
1922,102,13.575,0.502678597,0.5,0.401712467,54.08498904,21.72661439,43.22168184,101.6408457,1.87928014
1922,103,6.865,0.526187041,0.5,0.416585971,32.35837465,13.48004494,25.61835218,58.4191639,1.805380045
1922,104,3.426666667,0.549598339,0.5,0.431125429,18.87832971,8.138928003,14.80886571,32.80081172,1.737484842
1922,105,2.028333333,0.572810907,0.5,0.445280223,10.73940171,4.782043185,8.348380119,17.991946,1.675321074
1922,106,1.73,0.595726439,0.5,0.459005564,5.957358526,2.734460708,4.590128172,9.643565885,1.618765405
1922,107,1.23,0.61825153,0.5,0.4722629,3.222897818,1.52205507,2.461870283,5.053437713,1.567979501
1922,108,0.743333333,0.640299126,0.5,0.48502014,1.700842748,0.824942988,1.288371254,2.591567431,1.523696082
1922,109,0.5,0.661789752,0.5,0.497251709,0.87589976,0.435542653,0.658128433,1.303196177,1.487837121
1922,110,1.243333333,0.682652499,1.464874151,1,0.440357107,0.440357107,0.645067743,0.645067743,1.464874151
1923,0,130833.1717,0.062651313,0.258058305,0.059868412,1.00E+05,5986.841246,95558.11286,6167568.057,61.67568057
1923,1,129302.4133,0.011239388,0.5,0.011176579,94013.15875,1050.745505,93487.786,6072009.944,64.58680917
1923,2,126821.6967,0.004675146,0.5,0.004664243,92962.41325,433.5993225,92745.61359,5978522.158,64.31117641
1923,3,120610.7317,0.002964662,0.5,0.002960273,92528.81393,273.9105918,92391.85863,5885776.545,63.610202
1923,4,116006.4083,0.002382799,0.5,0.002379964,92254.90333,219.5633405,92145.12166,5793384.686,62.79758015
1923,5,116639.5017,0.001957742,0.5,0.001955827,92035.33999,180.0052083,91945.33739,5701239.564,61.94619985
1923,6,118595.9117,0.001705877,0.5,0.001704423,91855.33479,156.5603372,91777.05462,5609294.227,61.0666135
1923,7,120341.245,0.00174778,0.5,0.001746254,91698.77445,160.1293325,91618.70978,5517517.172,60.17002087
1923,8,122443.275,0.001341683,0.5,0.001340783,91538.64512,122.7334641,91477.27838,5425898.463,59.27440215
1923,9,121938.905,0.001223728,0.5,0.001222979,91415.91165,111.7997653,91360.01177,5334421.184,58.35331167
1923,10,118665.9333,0.001358857,0.5,0.001357934,91304.11189,123.9849664,91242.1194,5243061.172,57.42415171
1923,11,115240.4533,0.001277329,0.5,0.001276514,91180.12692,116.3927058,91121.93057,5151819.053,56.50155606
1923,12,112188.495,0.001437135,0.5,0.001436103,91063.73421,130.7768973,90998.34577,5060697.122,55.5731342
1923,13,109138.3517,0.001312371,0.5,0.00131151,90932.95732,119.2595133,90873.32756,4969698.777,54.65233864
1923,14,106485.4367,0.00156134,0.5,0.001560122,90813.6978,141.6804774,90742.85756,4878825.449,53.72345326
1923,15,104433.3933,0.001611266,0.5,0.001609969,90672.01733,145.9791539,90599.02775,4788082.592,52.8066181
1923,16,102262.3983,0.001743261,0.5,0.001741742,90526.03817,157.6730343,90447.20165,4697483.564,51.89096594
1923,17,99934.29167,0.002305215,0.5,0.002302561,90368.36514,208.0786524,90264.32581,4607036.362,50.98063194
1923,18,97066.22167,0.002321611,0.5,0.002318919,90160.28649,209.0744108,90055.74928,4516772.036,50.09713492
1923,19,93689.2,0.002586851,0.5,0.002583509,89951.21207,232.3898033,89835.01717,4426716.287,49.21241399
1923,20,92300.97333,0.002473755,0.5,0.002470699,89718.82227,221.6682143,89607.98816,4336881.27,48.33858894
1923,21,92700.80667,0.002787354,0.5,0.002783475,89497.15406,249.1131016,89372.59751,4247273.282,47.45707645
1923,22,93374.98333,0.003153414,0.5,0.00314845,89248.04096,280.9929976,89107.54446,4157900.684,46.58814513
1923,23,92836.99833,0.003214559,0.5,0.003209401,88967.04796,285.5308886,88824.28251,4068793.14,45.73370965
1923,24,90613.45833,0.00305043,0.5,0.003045784,88681.51707,270.1047808,88546.46468,3979968.857,44.87935016
